Groupe,Libelle,Quantite,Mois,Annee,Marge_unitaire,Benefice,Proportion_benefice,Ratio,Ratio_pondere_benefice,Potentiel_croissance
G20,BG-102 Brûleur ampoules,1840,1,2020,7.789,14331.76,0.19382977,0.980050452,6839.717219,-139.2267809
G20,BG-103 Brûleur flacon,896,1,2020,7.351,6586.496,0.089079011,0.848430149,3143.352254,-561.5517457
G20,BT-202 Booster,180,1,2020,4.4,792,0.010711397,2.863451754,377.9756316,245.9756316
G20,CF-306 Confort féminin,90,1,2020,3.05,274.5,0.003712473,,,
G20,CT-103 Chitosan,900,1,2020,3.71,3339,0.045158278,0.894828673,1593.510901,-187.2890987
G20,DG-204 Digest,180,1,2020,3.37,606.6,0.008203957,1.431725877,289.4949724,87.29497236
G20,DR-104 Dépuratif & Draineur ampoule,1319,1,2020,7.071,9326.649,0.126138187,0.704118729,4451.06824,-1870.40576
G20,DR-105 Dépuratif & draineur flacon,476,1,2020,6.484,3086.384,0.041741775,1.622622661,1472.951947,565.1919466
G20,MC-218 Minceur 3 en 1,1151,1,2020,8.763,10086.213,0.136410904,0.977411913,4813.564052,-111.2419484
G20,MP-115 Minceur plus,865,1,2020,3.99,3451.35,0.046677755,2.752095297,1647.129035,1048.629035
G20,MV-215 Multivitamines,150,1,2020,3.45,517.5,0.006998924,2.386209795,246.9727138,143.4727138
G20,NP-114 Nopal,4329,1,2020,3.71,16060.59,0.217211317,1.01273551,7664.787435,96.38743516
G20,PH-216 pH Balance,180,1,2020,6.86,1234.8,0.016700042,2.863451754,589.298371,383.498371
G20,SE-319 Sérénité,60,1,2020,2.98,178.8,0.002418179,0.954483918,85.33086228,-4.069137721
G20,SPRAY ANTI-FRINGALE,0,1,2020,6.326,0,0,,,
G20,Gel minceur 150ml,20,1,2020,5.41,108.2,0.00146335,,,
G20,Barre minceur Hyperprotéinée,160,1,2020,2.55,408,0.005517993,,,
G20,BISCUITS SAVEUR BEURRE,705,1,2020,1.36,958.8,0.012967283,0.808787455,457.5795903,-108.1804097
G20,BISCUITS SAVEUR CHOCOLAT,315,1,2020,1.36,428.4,0.005793892,0.911098285,204.4504553,-19.94954474
G20,Boules de soja BBQ,40,1,2020,0.47,18.8,0.00025426,0.094503358,8.97214883,-85.96785117
G20,Boules de soja chocolat,280,1,2020,0.47,131.6,0.001779823,0.668138743,62.80504181,-31.19495819
G20,Boules de soja Oignons,120,1,2020,0.47,56.4,0.000762781,0.923694114,26.91644649,-2.223553509
G20,CEREALES CHOCOLAT,665,1,2020,1.07,711.55,0.009623352,0.970537929,339.581516,-10.30848404
G20,CEREALES FRUITS ROUGES,162,1,2020,1.05,170.1,0.002300516,1.073794408,81.17885724,5.578857235
G20,CEREALES NATURE,132,1,2020,1.29,170.28,0.00230295,1.749887183,81.26476079,34.82476079
G20,Chili con carne,56,1,2020,0.89,49.84,0.000674061,0.890851657,23.78573924,-2.914260761
G20,Colin sauce oseille et riz,0,1,2020,0.6,0,0,,,
G20,Lasagnes,132,1,2020,0.84,110.88,0.001499596,1.749887183,52.91658842,22.67658842
G20,Noix de soja BBQ,40,1,2020,0.32,12.8,0.000173113,0.477241959,6.108697076,-6.691302924
G20,Pâtes bolognaises,96,1,2020,0.79,75.84,0.001025697,1.272645224,36.19403017,7.754030175
G20,Poulet curry et son riz,90,1,2020,0.84,75.6,0.001022452,2.147588816,36.0794921,19.2794921
G20,Thé Silhouette+,210,1,2020,1.72,361.2,0.004885046,2.004416228,172.3797956,86.37979561
G20,Tisane CIRCULATION,60,1,2020,1.46,87.6,0.001184745,0.954483918,41.80639561,-1.993604387
G20,Tisane DIGEST',90,1,2020,1.46,131.4,0.001777118,1.431725877,62.70959342,18.90959342
G20,BG-102 Brûleur ampoules,2880,2,2020,7.789,22432.32,0.187852745,1.02094948,10178.78464,208.8646379
G20,BG-103 Brûleur flacon,1568,2,2020,7.351,11526.368,0.096524116,1.270514908,5230.150851,1113.590851
G20,BT-202 Booster,390,2,2020,4.4,1716,0.014370128,1.179763843,778.6441366,118.6441366
G20,CF-306 Confort féminin,0,2,2020,3.05,0,0,,,
G20,CT-103 Chitosan,1920,2,2020,3.71,7123.2,0.059651105,0.854127669,3232.189927,-552.0100735
G20,DG-204 Digest,150,2,2020,3.37,505.5,0.004233158,1.134388311,229.3733165,27.17331647
G20,DR-104 Dépuratif & Draineur ampoule,2195,2,2020,7.071,15520.845,0.129974668,0.789843725,7042.666057,-1873.864943
G20,DR-105 Dépuratif & draineur flacon,672,2,2020,6.484,4357.248,0.036488468,0.837702137,1977.12448,-383.0515204
G20,MC-218 Minceur 3 en 1,1728,2,2020,8.763,15142.464,0.126806029,1.166799406,6870.973664,982.2376641
G20,MP-115 Minceur plus,1140,2,2020,3.99,4548.6,0.038090888,1.231621595,2063.951468,388.1514684
G20,MV-215 Multivitamines,90,2,2020,3.45,310.5,0.002600189,0.680632987,140.8910282,-66.10897178
G20,NP-114 Nopal,6791,2,2020,3.71,25194.61,0.210984715,0.933773457,11432.18843,-810.8115671
G20,PH-216 pH Balance,510,2,2020,6.86,3498.6,0.029297978,1.542768103,1587.508378,558.5083778
G20,SE-319 Sérénité,150,2,2020,2.98,447,0.003743268,1.134388311,202.82863,24.02862999
G20,SPRAY ANTI-FRINGALE,45,2,2020,6.326,284.67,0.002383884,0.583399703,129.1705282,-92.23947181
G20,Gel minceur 150ml,40,2,2020,5.41,216.4,0.001812177,,,
G20,Barre minceur Hyperprotéinée,200,2,2020,2.55,510,0.004270842,1.134388311,231.4152154,27.41521543
G20,BISCUITS SAVEUR BEURRE,1020,2,2020,1.36,1387.2,0.011616691,0.811983212,629.449386,-145.750614
G20,BISCUITS SAVEUR CHOCOLAT,555,2,2020,1.36,754.8,0.006320847,1.1992105,342.4945188,56.89451883
G20,Boules de soja BBQ,280,2,2020,0.47,131.6,0.001102045,3.176287271,59.71420069,40.91420069
G20,Boules de soja chocolat,800,2,2020,0.47,376,0.003148699,2.268776622,170.612002,95.41200196
G20,Boules de soja Oignons,120,2,2020,0.47,56.4,0.000472305,0.680632987,25.59180029,-12.00819971
G20,CEREALES CHOCOLAT,1212,2,2020,1.07,1296.84,0.010859998,1.190371111,588.4480549,94.10805485
G20,CEREALES FRUITS ROUGES,348,2,2020,1.05,365.4,0.003059933,1.879843487,165.8021955,77.60219552
G20,CEREALES NATURE,306,2,2020,1.29,394.74,0.003305632,1.006153111,179.1153767,1.095376741
G20,Chili con carne,100,2,2020,0.89,89,0.000745304,0.907510649,40.38422387,-4.115776131
G20,Colin sauce oseille et riz,20,2,2020,0.6,12,0.00010049,0.453755324,5.445063892,-6.554936108
G20,Lasagnes,216,2,2020,0.84,181.44,0.001519415,1.166799406,82.32936605,11.76936605
G20,Noix de soja BBQ,160,2,2020,0.32,51.2,0.000428759,1.815021297,23.23227261,10.43227261
G20,Pâtes bolognaises,156,2,2020,0.79,123.24,0.001032036,0.84268846,55.92080618,-10.43919382
G20,Poulet curry et son riz,110,2,2020,0.84,92.4,0.000773776,0.713044081,41.92699197,-16.87300803
G20,Thé Silhouette+,370,2,2020,1.72,636.4,0.005329341,0.932719278,288.7698884,-20.83011157
G20,Tisane CIRCULATION,0,2,2020,1.46,0,0,,,
G20,Tisane DIGEST',90,2,2020,1.46,131.4,0.00110037,,,
G20,BG-102 Brûleur ampoules,4634,3,2020,7.789,36094.226,0.206141115,0.922618403,12762.82394,-1070.440064
G20,BG-103 Brûleur flacon,2296,3,2020,7.351,16877.896,0.096392933,1.159799424,5967.979894,822.2798938
G20,BT-202 Booster,750,3,2020,4.4,3300,0.018846939,1.425795908,1166.871371,348.4713713
G20,CF-306 Confort féminin,150,3,2020,3.05,457.5,0.002612871,,,
G20,CT-103 Chitosan,2610,3,2020,3.71,9683.1,0.055302059,1.398316933,3423.918841,975.3188409
G20,DG-204 Digest,60,3,2020,3.37,202.2,0.001154803,0.353597385,71.49739129,-130.7026087
G20,DR-104 Dépuratif & Draineur ampoule,2817,3,2020,7.071,19919.007,0.113761307,0.743346145,7043.308792,-2431.831208
G20,DR-105 Dépuratif & draineur flacon,1400,3,2020,6.484,9077.6,0.051843932,1.104991829,3209.815624,304.9836242
G20,MC-218 Minceur 3 en 1,3062,3,2020,8.763,26832.306,0.153244496,1.208387493,9487.833241,1636.185241
G20,MP-115 Minceur plus,1830,3,2020,3.99,7301.7,0.041701423,2.3966045,2581.862028,1504.562028
G20,MV-215 Multivitamines,360,3,2020,3.45,1242,0.007093303,0.606166946,439.1679525,-285.3320475
G20,NP-114 Nopal,9300,3,2020,3.71,34503,0.197053315,0.883993463,12200.17058,-1601.029417
G20,PH-216 pH Balance,210,3,2020,6.86,1440.6,0.008227546,0.825060566,509.3923932,-108.0076068
G20,SE-319 Sérénité,90,3,2020,2.98,268.2,0.001531742,0.530396078,94.83481872,-83.96518128
G20,SPRAY ANTI-FRINGALE,105,3,2020,6.326,664.23,0.003793546,1.060792156,234.8699912,13.45999119
G20,Gel minceur 150ml,20,3,2020,5.41,108.2,0.000617951,,,
G20,Barre minceur Hyperprotéinée,0,3,2020,2.55,0,0,0,0,-102
G20,BISCUITS SAVEUR BEURRE,1530,3,2020,1.36,2080.8,0.011883852,1.001859258,735.7654392,1.365439192
G20,BISCUITS SAVEUR CHOCOLAT,810,3,2020,1.36,1101.6,0.006291451,1.00496099,389.5228796,1.922879572
G20,Boules de soja BBQ,200,3,2020,0.47,94,0.000536852,,,
G20,Boules de soja chocolat,720,3,2020,0.47,338.4,0.001932668,0.909250419,119.6573552,-11.94264484
G20,Boules de soja Oignons,160,3,2020,0.47,75.2,0.000429482,,,
G20,CEREALES CHOCOLAT,1476,3,2020,1.07,1579.32,0.009019802,0.844514143,558.4434224,-102.8165776
G20,CEREALES FRUITS ROUGES,390,3,2020,1.05,409.5,0.002338734,1.044719547,144.7981293,6.198129253
G20,CEREALES NATURE,240,3,2020,1.29,309.6,0.001768186,1.805603669,109.4737505,48.84375047
G20,Chili con carne,120,3,2020,0.89,106.8,0.000609955,2.121584311,37.76420074,19.96420074
G20,Colin sauce oseille et riz,30,3,2020,0.6,18,0.000102801,,,
G20,Lasagnes,204,3,2020,0.84,171.36,0.00097867,1.502788887,60.59244793,20.27244793
G20,Noix de soja BBQ,200,3,2020,0.32,64,0.000365516,0.883993463,22.63023265,-2.969767345
G20,Pâtes bolognaises,120,3,2020,0.79,94.8,0.000541421,1.178657951,33.52103212,5.08103212
G20,Poulet curry et son riz,70,3,2020,0.84,58.8,0.000335818,0.495036339,20.79152625,-21.20847375
G20,Thé Silhouette+,310,3,2020,1.72,533.2,0.003045208,1.217946549,188.5381258,33.73812581
G20,Tisane CIRCULATION,0,3,2020,1.46,0,0,0,0,-43.8
G20,Tisane DIGEST',60,3,2020,1.46,87.6,0.000500301,0.70719477,30.97513095,-12.82486905
G20,BG-102 Brûleur ampoules,1580,4,2020,7.789,12306.62,0.282911195,0.96148431,7893.407359,-316.1986406
G20,BG-103 Brûleur flacon,1288,4,2020,7.351,9468.088,0.217657496,1.352073741,6072.786476,1581.325476
G20,BT-202 Booster,90,4,2020,4.4,396,0.009103461,0.481046422,253.9925109,-274.0074891
G20,CF-306 Confort féminin,0,4,2020,3.05,0,0,,,
G20,CT-103 Chitosan,90,4,2020,3.71,333.9,0.007675873,0.320697615,214.1618671,-453.6381329
G20,DG-204 Digest,0,4,2020,3.37,0,0,,,
G20,DR-104 Dépuratif & Draineur ampoule,280,4,2020,7.071,1979.88,0.045514546,0.997725913,1269.885587,-2.894412996
G20,DR-105 Dépuratif & draineur flacon,140,4,2020,6.484,907.76,0.020868075,0.64139523,582.2329335,-325.5270665
G20,MC-218 Minceur 3 en 1,384,4,2020,8.763,3364.992,0.077356245,0.705718533,2158.289816,-899.9971839
G20,MP-115 Minceur plus,510,4,2020,3.99,2034.9,0.046779375,2.725929725,1305.175153,826.3751525
G20,MV-215 Multivitamines,0,4,2020,3.45,0,0,0,0,-103.5
G20,NP-114 Nopal,2640,4,2020,3.71,9794.4,0.225158931,0.967590518,6282.081436,-210.4185641
G20,PH-216 pH Balance,60,4,2020,6.86,411.6,0.009462082,0.64139523,263.9982765,-147.6017235
G20,SE-319 Sérénité,0,4,2020,2.98,0,0,,,
G20,SPRAY ANTI-FRINGALE,0,4,2020,6.326,0,0,,,
G20,Gel minceur 150ml,0,4,2020,5.41,0,0,,,
G20,Barre minceur Hyperprotéinée,40,4,2020,2.55,102,0.002344831,,,
G20,BISCUITS SAVEUR BEURRE,330,4,2020,1.36,448.8,0.010317256,1.007906789,287.858179,2.258179004
G20,BISCUITS SAVEUR CHOCOLAT,90,4,2020,1.36,122.4,0.002813797,0.384837138,78.50677609,-125.4932239
G20,Boules de soja BBQ,0,4,2020,0.47,0,0,0,0,-37.6
G20,Boules de soja chocolat,320,4,2020,0.47,150.4,0.003457476,0.570129093,96.46584252,-72.73415748
G20,Boules de soja Oignons,0,4,2020,0.47,0,0,0,0,-18.8
G20,CEREALES CHOCOLAT,918,4,2020,1.07,982.26,0.022580721,2.044447294,630.0168781,321.8568781
G20,CEREALES FRUITS ROUGES,228,4,2020,1.05,239.4,0.005503456,3.04662734,153.5500179,103.1500179
G20,CEREALES NATURE,246,4,2020,1.29,317.34,0.007295182,4.382867402,203.5403621,157.1003621
G20,Chili con carne,0,4,2020,0.89,0,0,0,0,-17.8
G20,Colin sauce oseille et riz,0,4,2020,0.6,0,0,,,
G20,Lasagnes,0,4,2020,0.84,0,0,0,0,-30.24
G20,Noix de soja BBQ,0,4,2020,0.32,0,0,0,0,-38.4
G20,Pâtes bolognaises,0,4,2020,0.79,0,0,0,0,-37.92
G20,Poulet curry et son riz,0,4,2020,0.84,0,0,0,0,-16.8
G20,Thé Silhouette+,30,4,2020,1.72,51.6,0.001186209,1.924185689,33.09599384,15.89599384
G20,Tisane CIRCULATION,0,4,2020,1.46,0,0,,,
G20,Tisane DIGEST',60,4,2020,1.46,87.6,0.002013796,,,
G20,BG-102 Brûleur ampoules,2139,5,2020,7.789,16660.671,0.309749044,1.243243695,11649.40105,2279.234047
G20,BG-103 Brûleur flacon,476,5,2020,7.351,3499.076,0.065053529,0.625613957,2446.60852,-1464.12348
G20,BT-202 Booster,60,5,2020,4.4,264,0.004908191,0.349607799,184.592918,-343.407082
G20,CF-306 Confort féminin,0,5,2020,3.05,0,0,,,
G20,CT-103 Chitosan,240,5,2020,3.71,890.4,0.016553988,0.430286522,622.581569,-824.318431
G20,DG-204 Digest,0,5,2020,3.37,0,0,0,0,-404.4
G20,DR-104 Dépuratif & Draineur ampoule,720,5,2020,7.071,5091.12,0.094652223,0.895792226,3559.790519,-414.1114814
G20,DR-105 Dépuratif & draineur flacon,28,5,2020,6.484,181.552,0.003375348,0.13984312,126.9439904,-780.8160096
G20,MC-218 Minceur 3 en 1,608,5,2020,8.763,5327.904,0.099054424,1.02193049,3725.353585,79.94558489
G20,MP-115 Minceur plus,450,5,2020,3.99,1795.5,0.033381273,0.745609051,1255.441607,-428.3383926
G20,MV-215 Multivitamines,90,5,2020,3.45,310.5,0.005772701,1.048823398,217.1064434,10.10644338
G20,NP-114 Nopal,4140,5,2020,3.71,15359.4,0.285556294,1.204641106,10739.53207,1824.402066
G20,PH-216 pH Balance,90,5,2020,6.86,617.4,0.011478473,1.048823398,431.6957106,20.0957106
G20,SE-319 Sérénité,90,5,2020,2.98,268.2,0.004986275,1.048823398,187.5296236,8.729623557
G20,SPRAY ANTI-FRINGALE,0,5,2020,6.326,0,0,,,
G20,Gel minceur 150ml,40,5,2020,5.41,216.4,0.004023229,1.398431197,151.3102555,43.11025555
G20,Barre minceur Hyperprotéinée,40,5,2020,2.55,102,0.001896346,0.699215599,71.31999106,-30.68000894
G20,BISCUITS SAVEUR BEURRE,630,5,2020,1.36,856.8,0.015929309,1.120879967,599.0879249,64.60792492
G20,BISCUITS SAVEUR CHOCOLAT,360,5,2020,1.36,489.6,0.009102462,1.656036944,342.3359571,135.6159571
G20,Boules de soja BBQ,80,5,2020,0.47,37.6,0.000699045,,,
G20,Boules de soja chocolat,160,5,2020,0.47,75.2,0.001398091,0.399551771,52.58101302,-79.01898698
G20,Boules de soja Oignons,200,5,2020,0.47,94,0.001747613,3.496077993,65.72626627,46.92626627
G20,CEREALES CHOCOLAT,582,5,2020,1.07,622.74,0.011577752,0.997410486,435.4295219,-1.130478099
G20,CEREALES FRUITS ROUGES,186,5,2020,1.05,195.3,0.003630945,0.985258344,136.5568064,-2.043193584
G20,CEREALES NATURE,216,5,2020,1.29,278.64,0.005180372,4.195293592,194.8294344,148.3894344
G20,Chili con carne,20,5,2020,0.89,17.8,0.000330931,0.466143732,12.44603766,-14.25396234
G20,Colin sauce oseille et riz,10,5,2020,0.6,6,0.00011155,0.233071866,4.195293592,-13.80470641
G20,Lasagnes,96,5,2020,0.84,80.64,0.001499229,1.398431197,56.38474587,16.06474587
G20,Noix de soja BBQ,40,5,2020,0.32,12.8,0.000237973,0.349607799,8.949959663,-16.65004034
G20,Pâtes bolognaises,60,5,2020,0.79,47.4,0.000881243,1.748038997,33.14281938,14.18281938
G20,Poulet curry et son riz,20,5,2020,0.84,16.8,0.000312339,1.398431197,11.74682206,3.346822057
G20,Thé Silhouette+,140,5,2020,1.72,240.8,0.004476865,1.398431197,168.3711162,47.97111615
G20,Tisane CIRCULATION,60,5,2020,1.46,87.6,0.001628627,,,
G20,Tisane DIGEST',30,5,2020,1.46,43.8,0.000814313,0.699215599,30.62564322,-13.17435678
G20,BG-102 Brûleur ampoules,3680,6,2020,7.789,28663.52,0.216197197,0.968425862,14784.41532,-482.0246847
G20,BG-103 Brûleur flacon,1736,6,2020,7.351,12761.336,0.096253533,0.999347068,6582.195467,-4.300533353
G20,BT-202 Booster,600,6,2020,4.4,2640,0.019912439,1.03158407,1361.690973,41.69097279
G20,CF-306 Confort féminin,60,6,2020,3.05,183,0.001380294,0.343861357,94.38994243,-180.1100576
G20,CT-103 Chitosan,1920,6,2020,3.71,7123.2,0.053727382,1.269641933,3674.089825,780.2898248
G20,DG-204 Digest,300,6,2020,3.37,1011,0.007625559,2.578960176,521.4657475,319.2657475
G20,DR-104 Dépuratif & Draineur ampoule,2740,6,2020,7.071,19374.54,0.146134224,0.861750108,9993.233417,-1603.206583
